,nSessions,nTrials,pC,p1Min,p1Max,minOddChange,minRunLength,maxRunLength,applyMinForLastRunLength,sessionIndex,trialIndex,p1,didP1Change,outcome
142919,150,1000,0.005,0,1,4,6,250,False,142,919,0.2370983735876161,False,0
142920,150,1000,0.005,0,1,4,6,250,False,142,920,0.2370983735876161,False,0
142921,150,1000,0.005,0,1,4,6,250,False,142,921,0.2370983735876161,False,1
142922,150,1000,0.005,0,1,4,6,250,False,142,922,0.2370983735876161,False,0
142923,150,1000,0.005,0,1,4,6,250,False,142,923,0.2370983735876161,False,0
142924,150,1000,0.005,0,1,4,6,250,False,142,924,0.2370983735876161,False,1
142925,150,1000,0.005,0,1,4,6,250,False,142,925,0.2370983735876161,False,0
142926,150,1000,0.005,0,1,4,6,250,False,142,926,0.2370983735876161,False,0
142927,150,1000,0.005,0,1,4,6,250,False,142,927,0.2370983735876161,False,0
142928,150,1000,0.005,0,1,4,6,250,False,142,928,0.2370983735876161,False,0
142929,150,1000,0.005,0,1,4,6,250,False,142,929,0.2370983735876161,False,0
142930,150,1000,0.005,0,1,4,6,250,False,142,930,0.2370983735876161,False,0
142931,150,1000,0.005,0,1,4,6,250,False,142,931,0.2370983735876161,False,1
142932,150,1000,0.005,0,1,4,6,250,False,142,932,0.2370983735876161,False,0
142933,150,1000,0.005,0,1,4,6,250,False,142,933,0.2370983735876161,False,1
142934,150,1000,0.005,0,1,4,6,250,False,142,934,0.2370983735876161,False,1
142935,150,1000,0.005,0,1,4,6,250,False,142,935,0.2370983735876161,False,0
142936,150,1000,0.005,0,1,4,6,250,False,142,936,0.2370983735876161,False,0
142937,150,1000,0.005,0,1,4,6,250,False,142,937,0.2370983735876161,False,1
142938,150,1000,0.005,0,1,4,6,250,False,142,938,0.2370983735876161,False,0
142939,150,1000,0.005,0,1,4,6,250,False,142,939,0.2370983735876161,False,1
142940,150,1000,0.005,0,1,4,6,250,False,142,940,0.2370983735876161,False,0
142941,150,1000,0.005,0,1,4,6,250,False,142,941,0.6149386863646077,True,1
142942,150,1000,0.005,0,1,4,6,250,False,142,942,0.6149386863646077,False,0
142943,150,1000,0.005,0,1,4,6,250,False,142,943,0.6149386863646077,False,1
142944,150,1000,0.005,0,1,4,6,250,False,142,944,0.6149386863646077,False,1
142945,150,1000,0.005,0,1,4,6,250,False,142,945,0.6149386863646077,False,0
142946,150,1000,0.005,0,1,4,6,250,False,142,946,0.6149386863646077,False,1
142947,150,1000,0.005,0,1,4,6,250,False,142,947,0.6149386863646077,False,1
142948,150,1000,0.005,0,1,4,6,250,False,142,948,0.6149386863646077,False,1
142949,150,1000,0.005,0,1,4,6,250,False,142,949,0.6149386863646077,False,1
142950,150,1000,0.005,0,1,4,6,250,False,142,950,0.6149386863646077,False,0
142951,150,1000,0.005,0,1,4,6,250,False,142,951,0.6149386863646077,False,1
142952,150,1000,0.005,0,1,4,6,250,False,142,952,0.6149386863646077,False,1
142953,150,1000,0.005,0,1,4,6,250,False,142,953,0.6149386863646077,False,1
142954,150,1000,0.005,0,1,4,6,250,False,142,954,0.6149386863646077,False,1
142955,150,1000,0.005,0,1,4,6,250,False,142,955,0.6149386863646077,False,1
142956,150,1000,0.005,0,1,4,6,250,False,142,956,0.6149386863646077,False,0
142957,150,1000,0.005,0,1,4,6,250,False,142,957,0.6149386863646077,False,0
142958,150,1000,0.005,0,1,4,6,250,False,142,958,0.6149386863646077,False,1
142959,150,1000,0.005,0,1,4,6,250,False,142,959,0.6149386863646077,False,1
142960,150,1000,0.005,0,1,4,6,250,False,142,960,0.6149386863646077,False,1
142961,150,1000,0.005,0,1,4,6,250,False,142,961,0.6149386863646077,False,1
142962,150,1000,0.005,0,1,4,6,250,False,142,962,0.6149386863646077,False,1
142963,150,1000,0.005,0,1,4,6,250,False,142,963,0.6149386863646077,False,1
142964,150,1000,0.005,0,1,4,6,250,False,142,964,0.6149386863646077,False,1
142965,150,1000,0.005,0,1,4,6,250,False,142,965,0.6149386863646077,False,0
142966,150,1000,0.005,0,1,4,6,250,False,142,966,0.6149386863646077,False,0
142967,150,1000,0.005,0,1,4,6,250,False,142,967,0.6149386863646077,False,0
142968,150,1000,0.005,0,1,4,6,250,False,142,968,0.6149386863646077,False,0
142969,150,1000,0.005,0,1,4,6,250,False,142,969,0.6149386863646077,False,1
142970,150,1000,0.005,0,1,4,6,250,False,142,970,0.6149386863646077,False,1
142971,150,1000,0.005,0,1,4,6,250,False,142,971,0.6149386863646077,False,0
142972,150,1000,0.005,0,1,4,6,250,False,142,972,0.6149386863646077,False,0
142973,150,1000,0.005,0,1,4,6,250,False,142,973,0.23884181495623813,True,1
142974,150,1000,0.005,0,1,4,6,250,False,142,974,0.23884181495623813,False,0
142975,150,1000,0.005,0,1,4,6,250,False,142,975,0.23884181495623813,False,0
142976,150,1000,0.005,0,1,4,6,250,False,142,976,0.23884181495623813,False,0
142977,150,1000,0.005,0,1,4,6,250,False,142,977,0.23884181495623813,False,0
142978,150,1000,0.005,0,1,4,6,250,False,142,978,0.23884181495623813,False,0
142979,150,1000,0.005,0,1,4,6,250,False,142,979,0.23884181495623813,False,0
142980,150,1000,0.005,0,1,4,6,250,False,142,980,0.23884181495623813,False,0
142981,150,1000,0.005,0,1,4,6,250,False,142,981,0.23884181495623813,False,0
142982,150,1000,0.005,0,1,4,6,250,False,142,982,0.23884181495623813,False,0
142983,150,1000,0.005,0,1,4,6,250,False,142,983,0.23884181495623813,False,0
142984,150,1000,0.005,0,1,4,6,250,False,142,984,0.23884181495623813,False,0
142985,150,1000,0.005,0,1,4,6,250,False,142,985,0.23884181495623813,False,0
142986,150,1000,0.005,0,1,4,6,250,False,142,986,0.23884181495623813,False,1
142987,150,1000,0.005,0,1,4,6,250,False,142,987,0.23884181495623813,False,1
142988,150,1000,0.005,0,1,4,6,250,False,142,988,0.23884181495623813,False,1
142989,150,1000,0.005,0,1,4,6,250,False,142,989,0.23884181495623813,False,0
142990,150,1000,0.005,0,1,4,6,250,False,142,990,0.23884181495623813,False,0
142991,150,1000,0.005,0,1,4,6,250,False,142,991,0.23884181495623813,False,0
142992,150,1000,0.005,0,1,4,6,250,False,142,992,0.23884181495623813,False,0
142993,150,1000,0.005,0,1,4,6,250,False,142,993,0.23884181495623813,False,0
142994,150,1000,0.005,0,1,4,6,250,False,142,994,0.23884181495623813,False,0
142995,150,1000,0.005,0,1,4,6,250,False,142,995,0.23884181495623813,False,0
142996,150,1000,0.005,0,1,4,6,250,False,142,996,0.23884181495623813,False,1
142997,150,1000,0.005,0,1,4,6,250,False,142,997,0.23884181495623813,False,0
142998,150,1000,0.005,0,1,4,6,250,False,142,998,0.23884181495623813,False,0
142999,150,1000,0.005,0,1,4,6,250,False,142,999,0.23884181495623813,False,0
143000,150,1000,0.005,0,1,4,6,250,False,143,0,0.928314798278115,True,0
143001,150,1000,0.005,0,1,4,6,250,False,143,1,0.928314798278115,False,1
143002,150,1000,0.005,0,1,4,6,250,False,143,2,0.928314798278115,False,1
143003,150,1000,0.005,0,1,4,6,250,False,143,3,0.928314798278115,False,1
143004,150,1000,0.005,0,1,4,6,250,False,143,4,0.928314798278115,False,0
143005,150,1000,0.005,0,1,4,6,250,False,143,5,0.928314798278115,False,1
143006,150,1000,0.005,0,1,4,6,250,False,143,6,0.928314798278115,False,1
143007,150,1000,0.005,0,1,4,6,250,False,143,7,0.928314798278115,False,1
143008,150,1000,0.005,0,1,4,6,250,False,143,8,0.928314798278115,False,1
143009,150,1000,0.005,0,1,4,6,250,False,143,9,0.928314798278115,False,1
143010,150,1000,0.005,0,1,4,6,250,False,143,10,0.928314798278115,False,1
143011,150,1000,0.005,0,1,4,6,250,False,143,11,0.928314798278115,False,0
143012,150,1000,0.005,0,1,4,6,250,False,143,12,0.928314798278115,False,0
143013,150,1000,0.005,0,1,4,6,250,False,143,13,0.928314798278115,False,1
143014,150,1000,0.005,0,1,4,6,250,False,143,14,0.928314798278115,False,1
143015,150,1000,0.005,0,1,4,6,250,False,143,15,0.928314798278115,False,1
143016,150,1000,0.005,0,1,4,6,250,False,143,16,0.928314798278115,False,1
143017,150,1000,0.005,0,1,4,6,250,False,143,17,0.928314798278115,False,1
143018,150,1000,0.005,0,1,4,6,250,False,143,18,0.928314798278115,False,1
143019,150,1000,0.005,0,1,4,6,250,False,143,19,0.928314798278115,False,1
143020,150,1000,0.005,0,1,4,6,250,False,143,20,0.928314798278115,False,1
143021,150,1000,0.005,0,1,4,6,250,False,143,21,0.928314798278115,False,0
143022,150,1000,0.005,0,1,4,6,250,False,143,22,0.928314798278115,False,1
143023,150,1000,0.005,0,1,4,6,250,False,143,23,0.928314798278115,False,1
143024,150,1000,0.005,0,1,4,6,250,False,143,24,0.928314798278115,False,1
143025,150,1000,0.005,0,1,4,6,250,False,143,25,0.928314798278115,False,1
143026,150,1000,0.005,0,1,4,6,250,False,143,26,0.928314798278115,False,1
143027,150,1000,0.005,0,1,4,6,250,False,143,27,0.928314798278115,False,1
143028,150,1000,0.005,0,1,4,6,250,False,143,28,0.928314798278115,False,0
143029,150,1000,0.005,0,1,4,6,250,False,143,29,0.928314798278115,False,1
143030,150,1000,0.005,0,1,4,6,250,False,143,30,0.928314798278115,False,1
143031,150,1000,0.005,0,1,4,6,250,False,143,31,0.928314798278115,False,1
143032,150,1000,0.005,0,1,4,6,250,False,143,32,0.928314798278115,False,1
143033,150,1000,0.005,0,1,4,6,250,False,143,33,0.928314798278115,False,1
143034,150,1000,0.005,0,1,4,6,250,False,143,34,0.928314798278115,False,1
143035,150,1000,0.005,0,1,4,6,250,False,143,35,0.928314798278115,False,1
143036,150,1000,0.005,0,1,4,6,250,False,143,36,0.928314798278115,False,1
143037,150,1000,0.005,0,1,4,6,250,False,143,37,0.928314798278115,False,1
143038,150,1000,0.005,0,1,4,6,250,False,143,38,0.928314798278115,False,1
143039,150,1000,0.005,0,1,4,6,250,False,143,39,0.928314798278115,False,1
143040,150,1000,0.005,0,1,4,6,250,False,143,40,0.928314798278115,False,0
143041,150,1000,0.005,0,1,4,6,250,False,143,41,0.928314798278115,False,1
143042,150,1000,0.005,0,1,4,6,250,False,143,42,0.928314798278115,False,1
143043,150,1000,0.005,0,1,4,6,250,False,143,43,0.928314798278115,False,1
143044,150,1000,0.005,0,1,4,6,250,False,143,44,0.928314798278115,False,1
143045,150,1000,0.005,0,1,4,6,250,False,143,45,0.928314798278115,False,1
143046,150,1000,0.005,0,1,4,6,250,False,143,46,0.928314798278115,False,1
143047,150,1000,0.005,0,1,4,6,250,False,143,47,0.928314798278115,False,1
143048,150,1000,0.005,0,1,4,6,250,False,143,48,0.928314798278115,False,1
143049,150,1000,0.005,0,1,4,6,250,False,143,49,0.928314798278115,False,1
143050,150,1000,0.005,0,1,4,6,250,False,143,50,0.928314798278115,False,1
143051,150,1000,0.005,0,1,4,6,250,False,143,51,0.928314798278115,False,1
143052,150,1000,0.005,0,1,4,6,250,False,143,52,0.928314798278115,False,1
143053,150,1000,0.005,0,1,4,6,250,False,143,53,0.928314798278115,False,1
143054,150,1000,0.005,0,1,4,6,250,False,143,54,0.928314798278115,False,1
143055,150,1000,0.005,0,1,4,6,250,False,143,55,0.928314798278115,False,1
143056,150,1000,0.005,0,1,4,6,250,False,143,56,0.928314798278115,False,1
143057,150,1000,0.005,0,1,4,6,250,False,143,57,0.928314798278115,False,1
143058,150,1000,0.005,0,1,4,6,250,False,143,58,0.928314798278115,False,1
143059,150,1000,0.005,0,1,4,6,250,False,143,59,0.928314798278115,False,1
143060,150,1000,0.005,0,1,4,6,250,False,143,60,0.928314798278115,False,1
143061,150,1000,0.005,0,1,4,6,250,False,143,61,0.928314798278115,False,1
143062,150,1000,0.005,0,1,4,6,250,False,143,62,0.928314798278115,False,1
143063,150,1000,0.005,0,1,4,6,250,False,143,63,0.928314798278115,False,1
143064,150,1000,0.005,0,1,4,6,250,False,143,64,0.928314798278115,False,1
143065,150,1000,0.005,0,1,4,6,250,False,143,65,0.928314798278115,False,1
143066,150,1000,0.005,0,1,4,6,250,False,143,66,0.928314798278115,False,1
143067,150,1000,0.005,0,1,4,6,250,False,143,67,0.928314798278115,False,1
143068,150,1000,0.005,0,1,4,6,250,False,143,68,0.928314798278115,False,1
143069,150,1000,0.005,0,1,4,6,250,False,143,69,0.928314798278115,False,1
143070,150,1000,0.005,0,1,4,6,250,False,143,70,0.928314798278115,False,1
143071,150,1000,0.005,0,1,4,6,250,False,143,71,0.928314798278115,False,1
143072,150,1000,0.005,0,1,4,6,250,False,143,72,0.928314798278115,False,1
143073,150,1000,0.005,0,1,4,6,250,False,143,73,0.928314798278115,False,1
143074,150,1000,0.005,0,1,4,6,250,False,143,74,0.928314798278115,False,1
143075,150,1000,0.005,0,1,4,6,250,False,143,75,0.928314798278115,False,1
143076,150,1000,0.005,0,1,4,6,250,False,143,76,0.928314798278115,False,1
143077,150,1000,0.005,0,1,4,6,250,False,143,77,0.928314798278115,False,1
143078,150,1000,0.005,0,1,4,6,250,False,143,78,0.928314798278115,False,1
143079,150,1000,0.005,0,1,4,6,250,False,143,79,0.928314798278115,False,1
143080,150,1000,0.005,0,1,4,6,250,False,143,80,0.928314798278115,False,1
143081,150,1000,0.005,0,1,4,6,250,False,143,81,0.928314798278115,False,1
143082,150,1000,0.005,0,1,4,6,250,False,143,82,0.928314798278115,False,1
143083,150,1000,0.005,0,1,4,6,250,False,143,83,0.928314798278115,False,0
143084,150,1000,0.005,0,1,4,6,250,False,143,84,0.928314798278115,False,0
143085,150,1000,0.005,0,1,4,6,250,False,143,85,0.928314798278115,False,1
143086,150,1000,0.005,0,1,4,6,250,False,143,86,0.928314798278115,False,1
143087,150,1000,0.005,0,1,4,6,250,False,143,87,0.928314798278115,False,1
143088,150,1000,0.005,0,1,4,6,250,False,143,88,0.928314798278115,False,1
143089,150,1000,0.005,0,1,4,6,250,False,143,89,0.928314798278115,False,1
143090,150,1000,0.005,0,1,4,6,250,False,143,90,0.4020086555155884,True,1
143091,150,1000,0.005,0,1,4,6,250,False,143,91,0.4020086555155884,False,1
143092,150,1000,0.005,0,1,4,6,250,False,143,92,0.4020086555155884,False,1
143093,150,1000,0.005,0,1,4,6,250,False,143,93,0.4020086555155884,False,0
143094,150,1000,0.005,0,1,4,6,250,False,143,94,0.4020086555155884,False,1
143095,150,1000,0.005,0,1,4,6,250,False,143,95,0.4020086555155884,False,0
143096,150,1000,0.005,0,1,4,6,250,False,143,96,0.4020086555155884,False,0
143097,150,1000,0.005,0,1,4,6,250,False,143,97,0.4020086555155884,False,0
143098,150,1000,0.005,0,1,4,6,250,False,143,98,0.4020086555155884,False,0
143099,150,1000,0.005,0,1,4,6,250,False,143,99,0.4020086555155884,False,0
143100,150,1000,0.005,0,1,4,6,250,False,143,100,0.4020086555155884,False,0
143101,150,1000,0.005,0,1,4,6,250,False,143,101,0.4020086555155884,False,0
143102,150,1000,0.005,0,1,4,6,250,False,143,102,0.4020086555155884,False,0
143103,150,1000,0.005,0,1,4,6,250,False,143,103,0.4020086555155884,False,1
143104,150,1000,0.005,0,1,4,6,250,False,143,104,0.4020086555155884,False,0
143105,150,1000,0.005,0,1,4,6,250,False,143,105,0.4020086555155884,False,0
143106,150,1000,0.005,0,1,4,6,250,False,143,106,0.4020086555155884,False,1
143107,150,1000,0.005,0,1,4,6,250,False,143,107,0.06121923715136246,True,0
143108,150,1000,0.005,0,1,4,6,250,False,143,108,0.06121923715136246,False,0
143109,150,1000,0.005,0,1,4,6,250,False,143,109,0.06121923715136246,False,0
143110,150,1000,0.005,0,1,4,6,250,False,143,110,0.06121923715136246,False,0
143111,150,1000,0.005,0,1,4,6,250,False,143,111,0.06121923715136246,False,0
143112,150,1000,0.005,0,1,4,6,250,False,143,112,0.06121923715136246,False,0
143113,150,1000,0.005,0,1,4,6,250,False,143,113,0.06121923715136246,False,1
143114,150,1000,0.005,0,1,4,6,250,False,143,114,0.06121923715136246,False,0
143115,150,1000,0.005,0,1,4,6,250,False,143,115,0.06121923715136246,False,0
143116,150,1000,0.005,0,1,4,6,250,False,143,116,0.06121923715136246,False,0
143117,150,1000,0.005,0,1,4,6,250,False,143,117,0.06121923715136246,False,0
143118,150,1000,0.005,0,1,4,6,250,False,143,118,0.06121923715136246,False,0
143119,150,1000,0.005,0,1,4,6,250,False,143,119,0.06121923715136246,False,0
143120,150,1000,0.005,0,1,4,6,250,False,143,120,0.06121923715136246,False,0
143121,150,1000,0.005,0,1,4,6,250,False,143,121,0.06121923715136246,False,0
143122,150,1000,0.005,0,1,4,6,250,False,143,122,0.06121923715136246,False,0
143123,150,1000,0.005,0,1,4,6,250,False,143,123,0.06121923715136246,False,0
143124,150,1000,0.005,0,1,4,6,250,False,143,124,0.06121923715136246,False,0
143125,150,1000,0.005,0,1,4,6,250,False,143,125,0.06121923715136246,False,0
143126,150,1000,0.005,0,1,4,6,250,False,143,126,0.06121923715136246,False,0
143127,150,1000,0.005,0,1,4,6,250,False,143,127,0.06121923715136246,False,0
143128,150,1000,0.005,0,1,4,6,250,False,143,128,0.06121923715136246,False,0
143129,150,1000,0.005,0,1,4,6,250,False,143,129,0.06121923715136246,False,0
143130,150,1000,0.005,0,1,4,6,250,False,143,130,0.06121923715136246,False,0
143131,150,1000,0.005,0,1,4,6,250,False,143,131,0.06121923715136246,False,0
143132,150,1000,0.005,0,1,4,6,250,False,143,132,0.06121923715136246,False,0
143133,150,1000,0.005,0,1,4,6,250,False,143,133,0.06121923715136246,False,0
143134,150,1000,0.005,0,1,4,6,250,False,143,134,0.06121923715136246,False,0
143135,150,1000,0.005,0,1,4,6,250,False,143,135,0.06121923715136246,False,0
143136,150,1000,0.005,0,1,4,6,250,False,143,136,0.06121923715136246,False,0
143137,150,1000,0.005,0,1,4,6,250,False,143,137,0.06121923715136246,False,0
143138,150,1000,0.005,0,1,4,6,250,False,143,138,0.06121923715136246,False,0
143139,150,1000,0.005,0,1,4,6,250,False,143,139,0.06121923715136246,False,0
143140,150,1000,0.005,0,1,4,6,250,False,143,140,0.06121923715136246,False,0
143141,150,1000,0.005,0,1,4,6,250,False,143,141,0.06121923715136246,False,0
143142,150,1000,0.005,0,1,4,6,250,False,143,142,0.06121923715136246,False,0
143143,150,1000,0.005,0,1,4,6,250,False,143,143,0.06121923715136246,False,0
143144,150,1000,0.005,0,1,4,6,250,False,143,144,0.06121923715136246,False,0
143145,150,1000,0.005,0,1,4,6,250,False,143,145,0.06121923715136246,False,0
143146,150,1000,0.005,0,1,4,6,250,False,143,146,0.06121923715136246,False,0
143147,150,1000,0.005,0,1,4,6,250,False,143,147,0.06121923715136246,False,0
143148,150,1000,0.005,0,1,4,6,250,False,143,148,0.06121923715136246,False,0
143149,150,1000,0.005,0,1,4,6,250,False,143,149,0.06121923715136246,False,0
143150,150,1000,0.005,0,1,4,6,250,False,143,150,0.06121923715136246,False,0
143151,150,1000,0.005,0,1,4,6,250,False,143,151,0.06121923715136246,False,0
143152,150,1000,0.005,0,1,4,6,250,False,143,152,0.06121923715136246,False,0
143153,150,1000,0.005,0,1,4,6,250,False,143,153,0.06121923715136246,False,0
143154,150,1000,0.005,0,1,4,6,250,False,143,154,0.06121923715136246,False,0
143155,150,1000,0.005,0,1,4,6,250,False,143,155,0.06121923715136246,False,0
143156,150,1000,0.005,0,1,4,6,250,False,143,156,0.06121923715136246,False,0
143157,150,1000,0.005,0,1,4,6,250,False,143,157,0.06121923715136246,False,0
143158,150,1000,0.005,0,1,4,6,250,False,143,158,0.06121923715136246,False,0
143159,150,1000,0.005,0,1,4,6,250,False,143,159,0.06121923715136246,False,0
143160,150,1000,0.005,0,1,4,6,250,False,143,160,0.06121923715136246,False,0
143161,150,1000,0.005,0,1,4,6,250,False,143,161,0.06121923715136246,False,0
143162,150,1000,0.005,0,1,4,6,250,False,143,162,0.06121923715136246,False,0
143163,150,1000,0.005,0,1,4,6,250,False,143,163,0.06121923715136246,False,1
143164,150,1000,0.005,0,1,4,6,250,False,143,164,0.06121923715136246,False,0
143165,150,1000,0.005,0,1,4,6,250,False,143,165,0.06121923715136246,False,0
143166,150,1000,0.005,0,1,4,6,250,False,143,166,0.06121923715136246,False,0
143167,150,1000,0.005,0,1,4,6,250,False,143,167,0.06121923715136246,False,0
143168,150,1000,0.005,0,1,4,6,250,False,143,168,0.06121923715136246,False,0
143169,150,1000,0.005,0,1,4,6,250,False,143,169,0.06121923715136246,False,0
143170,150,1000,0.005,0,1,4,6,250,False,143,170,0.06121923715136246,False,0
143171,150,1000,0.005,0,1,4,6,250,False,143,171,0.06121923715136246,False,0
143172,150,1000,0.005,0,1,4,6,250,False,143,172,0.06121923715136246,False,0
143173,150,1000,0.005,0,1,4,6,250,False,143,173,0.06121923715136246,False,0
143174,150,1000,0.005,0,1,4,6,250,False,143,174,0.06121923715136246,False,0
143175,150,1000,0.005,0,1,4,6,250,False,143,175,0.06121923715136246,False,0
143176,150,1000,0.005,0,1,4,6,250,False,143,176,0.06121923715136246,False,0
143177,150,1000,0.005,0,1,4,6,250,False,143,177,0.06121923715136246,False,0
143178,150,1000,0.005,0,1,4,6,250,False,143,178,0.06121923715136246,False,0
143179,150,1000,0.005,0,1,4,6,250,False,143,179,0.06121923715136246,False,0
143180,150,1000,0.005,0,1,4,6,250,False,143,180,0.06121923715136246,False,0
143181,150,1000,0.005,0,1,4,6,250,False,143,181,0.06121923715136246,False,0
143182,150,1000,0.005,0,1,4,6,250,False,143,182,0.06121923715136246,False,0
143183,150,1000,0.005,0,1,4,6,250,False,143,183,0.06121923715136246,False,0
143184,150,1000,0.005,0,1,4,6,250,False,143,184,0.06121923715136246,False,0
143185,150,1000,0.005,0,1,4,6,250,False,143,185,0.06121923715136246,False,0
143186,150,1000,0.005,0,1,4,6,250,False,143,186,0.06121923715136246,False,0
143187,150,1000,0.005,0,1,4,6,250,False,143,187,0.06121923715136246,False,1
143188,150,1000,0.005,0,1,4,6,250,False,143,188,0.06121923715136246,False,0
143189,150,1000,0.005,0,1,4,6,250,False,143,189,0.06121923715136246,False,0
143190,150,1000,0.005,0,1,4,6,250,False,143,190,0.06121923715136246,False,0
143191,150,1000,0.005,0,1,4,6,250,False,143,191,0.06121923715136246,False,0
143192,150,1000,0.005,0,1,4,6,250,False,143,192,0.06121923715136246,False,0
143193,150,1000,0.005,0,1,4,6,250,False,143,193,0.06121923715136246,False,0
143194,150,1000,0.005,0,1,4,6,250,False,143,194,0.06121923715136246,False,0
143195,150,1000,0.005,0,1,4,6,250,False,143,195,0.06121923715136246,False,0
143196,150,1000,0.005,0,1,4,6,250,False,143,196,0.06121923715136246,False,0
143197,150,1000,0.005,0,1,4,6,250,False,143,197,0.06121923715136246,False,0
143198,150,1000,0.005,0,1,4,6,250,False,143,198,0.06121923715136246,False,0
143199,150,1000,0.005,0,1,4,6,250,False,143,199,0.06121923715136246,False,0
143200,150,1000,0.005,0,1,4,6,250,False,143,200,0.06121923715136246,False,0
143201,150,1000,0.005,0,1,4,6,250,False,143,201,0.06121923715136246,False,0
143202,150,1000,0.005,0,1,4,6,250,False,143,202,0.06121923715136246,False,0
143203,150,1000,0.005,0,1,4,6,250,False,143,203,0.06121923715136246,False,0
143204,150,1000,0.005,0,1,4,6,250,False,143,204,0.06121923715136246,False,0
143205,150,1000,0.005,0,1,4,6,250,False,143,205,0.06121923715136246,False,0
143206,150,1000,0.005,0,1,4,6,250,False,143,206,0.06121923715136246,False,0
143207,150,1000,0.005,0,1,4,6,250,False,143,207,0.06121923715136246,False,0
143208,150,1000,0.005,0,1,4,6,250,False,143,208,0.06121923715136246,False,0
143209,150,1000,0.005,0,1,4,6,250,False,143,209,0.06121923715136246,False,0
143210,150,1000,0.005,0,1,4,6,250,False,143,210,0.06121923715136246,False,1
143211,150,1000,0.005,0,1,4,6,250,False,143,211,0.06121923715136246,False,0
143212,150,1000,0.005,0,1,4,6,250,False,143,212,0.06121923715136246,False,0
143213,150,1000,0.005,0,1,4,6,250,False,143,213,0.06121923715136246,False,0
143214,150,1000,0.005,0,1,4,6,250,False,143,214,0.06121923715136246,False,0
143215,150,1000,0.005,0,1,4,6,250,False,143,215,0.06121923715136246,False,0
143216,150,1000,0.005,0,1,4,6,250,False,143,216,0.06121923715136246,False,0
143217,150,1000,0.005,0,1,4,6,250,False,143,217,0.06121923715136246,False,0
143218,150,1000,0.005,0,1,4,6,250,False,143,218,0.06121923715136246,False,0
143219,150,1000,0.005,0,1,4,6,250,False,143,219,0.06121923715136246,False,0
143220,150,1000,0.005,0,1,4,6,250,False,143,220,0.06121923715136246,False,1
143221,150,1000,0.005,0,1,4,6,250,False,143,221,0.06121923715136246,False,0
143222,150,1000,0.005,0,1,4,6,250,False,143,222,0.06121923715136246,False,0
143223,150,1000,0.005,0,1,4,6,250,False,143,223,0.06121923715136246,False,0
143224,150,1000,0.005,0,1,4,6,250,False,143,224,0.06121923715136246,False,0
143225,150,1000,0.005,0,1,4,6,250,False,143,225,0.06121923715136246,False,0
143226,150,1000,0.005,0,1,4,6,250,False,143,226,0.06121923715136246,False,0
143227,150,1000,0.005,0,1,4,6,250,False,143,227,0.06121923715136246,False,0
143228,150,1000,0.005,0,1,4,6,250,False,143,228,0.06121923715136246,False,0
143229,150,1000,0.005,0,1,4,6,250,False,143,229,0.06121923715136246,False,0
143230,150,1000,0.005,0,1,4,6,250,False,143,230,0.06121923715136246,False,0
143231,150,1000,0.005,0,1,4,6,250,False,143,231,0.06121923715136246,False,0
143232,150,1000,0.005,0,1,4,6,250,False,143,232,0.06121923715136246,False,0
143233,150,1000,0.005,0,1,4,6,250,False,143,233,0.06121923715136246,False,0
143234,150,1000,0.005,0,1,4,6,250,False,143,234,0.06121923715136246,False,0
143235,150,1000,0.005,0,1,4,6,250,False,143,235,0.06121923715136246,False,0
143236,150,1000,0.005,0,1,4,6,250,False,143,236,0.06121923715136246,False,0
143237,150,1000,0.005,0,1,4,6,250,False,143,237,0.06121923715136246,False,0
143238,150,1000,0.005,0,1,4,6,250,False,143,238,0.06121923715136246,False,0
143239,150,1000,0.005,0,1,4,6,250,False,143,239,0.06121923715136246,False,0
143240,150,1000,0.005,0,1,4,6,250,False,143,240,0.06121923715136246,False,0
143241,150,1000,0.005,0,1,4,6,250,False,143,241,0.06121923715136246,False,0
143242,150,1000,0.005,0,1,4,6,250,False,143,242,0.06121923715136246,False,0
143243,150,1000,0.005,0,1,4,6,250,False,143,243,0.06121923715136246,False,1
143244,150,1000,0.005,0,1,4,6,250,False,143,244,0.06121923715136246,False,1
143245,150,1000,0.005,0,1,4,6,250,False,143,245,0.06121923715136246,False,0
143246,150,1000,0.005,0,1,4,6,250,False,143,246,0.06121923715136246,False,0
143247,150,1000,0.005,0,1,4,6,250,False,143,247,0.06121923715136246,False,0
143248,150,1000,0.005,0,1,4,6,250,False,143,248,0.06121923715136246,False,0
143249,150,1000,0.005,0,1,4,6,250,False,143,249,0.06121923715136246,False,0
143250,150,1000,0.005,0,1,4,6,250,False,143,250,0.06121923715136246,False,0
143251,150,1000,0.005,0,1,4,6,250,False,143,251,0.06121923715136246,False,0
143252,150,1000,0.005,0,1,4,6,250,False,143,252,0.06121923715136246,False,1
143253,150,1000,0.005,0,1,4,6,250,False,143,253,0.06121923715136246,False,0
143254,150,1000,0.005,0,1,4,6,250,False,143,254,0.06121923715136246,False,0
143255,150,1000,0.005,0,1,4,6,250,False,143,255,0.06121923715136246,False,0
143256,150,1000,0.005,0,1,4,6,250,False,143,256,0.06121923715136246,False,0
143257,150,1000,0.005,0,1,4,6,250,False,143,257,0.06121923715136246,False,0
143258,150,1000,0.005,0,1,4,6,250,False,143,258,0.4481160583422067,True,1
143259,150,1000,0.005,0,1,4,6,250,False,143,259,0.4481160583422067,False,1
